YEAR,MN,DRF01,DRF02,DRF03,DRF04,DRF05,DRF06,DRF07,DRF08,DRF09,DRF10,DRF11,DRF12,DRF13,DRF14,DRF15,DRF16,DRF17,DRF18,DRF19,DRF20,DRF21,DRF22,DRF23,DRF24,DRF25,DRF26,DRF27,DRF28,DRF29,DRF30,DRF31
2020,7,30.5,35.6,10.6,22.4,16.2,11.8,3.2,0.0,7.0,0.8,4.2,34.4,21.8,6.0,46.6,4.4,32.2,8.6,55.4,1.6,13.2,18.8,16.6,18.0,3.4,1.2,23.2,3.2,63.6,39.2,56.3
2020,8,0.4,1.5,4.2,1.0,4.0,0.0,1.2,0.0,7.4,51.2,4.2,37.8,13.4,59.2,101.6,6.2,3.6,1.2,14.4,8.6,11.4,12.2,16.4,24.2,0.0,1.2,4.4,9.4,7.8,53.6,1.8
2020,9,21.6,4.2,7.4,0.0,0.0,13.6,5.2,9.6,38.0,80.2,3.8,8.8,2.6,13.0,22.4,5.6,53.2,7.6,0.2,0.0,0.0,22.2,1.6,27.6,6.2,0.4,5.4,2.6,0.0,0.0,
2020,10,0.0,75.2,46.8,8.0,1.2,22.8,2.6,0.4,0.0,24.4,0.2,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,59.6,58.2,7.6,51.0,1.2,0.2,0.0,0.0,0.0,0.0,0.0
2020,11,19.6,0.0,0.0,0.0,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2021,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.2,31.6
2021,4,21.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,4.0,0.0,0.0,0.0,0.0,11.0,7.0,0.0,35.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,
