YEAR,MN,DRF01,DRF02,DRF03,DRF04,DRF05,DRF06,DRF07,DRF08,DRF09,DRF10,DRF11,DRF12,DRF13,DRF14,DRF15,DRF16,DRF17,DRF18,DRF19,DRF20,DRF21,DRF22,DRF23,DRF24,DRF25,DRF26,DRF27,DRF28,DRF29,DRF30,DRF31
2016,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0
2016,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2016,5,0.0,0.0,0.0,2.0,3.4,0.0,0.0,7.4,0.0,0.0,1.2,9.8,0.0,7.4,2.0,0.0,0.0,0.0,5.4,0.0,0.9,0.0,0.5,2.5,0.0,4.0,0.0,4.6,30.2,0.0,0.0
2016,6,0.0,2.0,3.0,3.0,0.0,22.4,0.0,3.0,9.8,2.0,4.0,2.0,0.0,21.2,11.0,6.4,21.2,0.0,1.2,10.6,0.0,7.4,0.0,0.0,0.0,5.2,2.6,0.0,0.0,7.8,
2016,7,14.2,36.1,9.0,0.0,0.0,7.2,0.0,0.0,0.0,22.4,4.0,3.4,10.0,29.4,16.0,16.4,28.8,0.0,0.0,2.6,0.0,5.2,7.2,31.2,0.0,32.8,17.2,0.0,28.2,8.0,0.0
2016,8,0.0,4.2,4.0,25.8,8.0,30.8,2.4,12.6,15.8,54.2,16.6,8.6,8.0,0.0,0.0,27.8,6.2,0.0,0.0,2.2,0.0,0.0,0.0,8.0,0.0,0.0,2.6,0.0,0.0,6.8,1.6
2016,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26.2,0.0,1.2,2.0,54.2,2.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,24.4,8.0,3.2,1.6,12.4,9.4,0.0,0.0,0.0,
2016,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2016,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
