YEAR,MN,DRF01,DRF02,DRF03,DRF04,DRF05,DRF06,DRF07,DRF08,DRF09,DRF10,DRF11,DRF12,DRF13,DRF14,DRF15,DRF16,DRF17,DRF18,DRF19,DRF20,DRF21,DRF22,DRF23,DRF24,DRF25,DRF26,DRF27,DRF28,DRF29,DRF30,DRF31
2016,6,0.0,0.0,0.0,0.6,6.0,4.2,1.0,0.0,4.3,8.0,0.0,0.0,0.0,38.0,2.2,18.0,0.0,20.5,0.0,0.0,1.6,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,2.5,
2016,7,5.4,14.2,20.6,0.6,1.6,2.0,0.0,0.0,0.0,0.0,5.0,6.4,3.5,10.2,42.0,7.2,60.0,25.0,0.0,0.0,0.0,2.6,10.0,51.5,0.0,0.5,11.4,4.2,9.2,2.1,1.2
2016,8,2.0,4.8,1.0,9.4,0.0,33.0,0.0,19.1,2.4,25.4,16.0,5.2,2.2,0.0,3.0,6.0,56.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,4.4,0.0
2016,9,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.5,2.1,0.0,2.2,0.0,0.0,0.0,0.0,
2016,10,0.0,0.0,0.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2016,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,0.0,0.0,0.0,0.0,0.0
2017,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0
2017,2,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2017,3,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,8.2,0.6,5.6,0.0,0.0,0.0,0.0,0.2,0.4,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,4,0.0,0.0,0.9,0.0,0.8,14.8,4.3,2.5,0.0,0.0,0.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,0.0,0.0,3.4,7.0,0.0,1.8,1.8,0.0,0.0,0.0,0.0,1.5,
2017,5,1.8,3.5,0.0,0.4,4.0,0.0,0.0,0.0,34.2,0.8,3.5,20.2,5.2,0.0,0.0,0.0,20.4,41.8,0.0,0.0,3.8,6.2,0.4,0.0,0.0,11.6,6.0,3.2,8.6,10.4,4.4
2017,6,0.4,1.6,0.0,0.0,0.0,49.7,9.5,11.0,0.0,0.0,44.9,0.0,0.0,0.0,10.4,0.0,0.0,2.7,0.0,0.0,0.0,3.4,0.0,0.0,29.2,0.0,0.0,0.0,0.0,3.0,
2017,7,1.8,1.5,2.0,3.0,43.7,34.0,90.2,9.9,0.0,32.4,44.5,14.1,29.4,16.4,2.9,60.7,2.3,9.1,0.0,22.3,0.0,11.2,2.4,0.0,5.0,5.9,11.1,1.1,13.5,22.9,16.4
2017,8,1.5,0.2,4.5,17.0,43.1,2.3,0.0,17.9,0.0,1.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.5,0.0,12.9,0.0,0.0,0.0,8.7,33.9,12.9,1.9,0.0,6.3
2017,9,23.6,8.7,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,20.8,13.3,0.0,0.0,0.0,0.0,0.0,0.0,
2017,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0
2017,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2017,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,3.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,0.2,0.0,0.0,,,
2018,3,0.0,0.0,0.0,1.4,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,3.5,0.1,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.2
2018,4,0.0,0.0,0.0,11.5,9.0,0.1,18.0,0.5,0.0,0.0,10.0,5.4,7.1,0.0,0.0,0.0,0.0,1.5,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,11.0,9.5,
2018,5,0.4,0.0,12.0,1.0,2.0,0.5,0.0,0.0,3.0,2.5,0.0,0.0,0.0,1.5,8.4,1.0,9.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,18.4,3.2
2018,6,0.0,10.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.0,0.0,0.0,1.2,26.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,1.8,12.6,1.0,0.0,
2018,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,4.0,0.5,1.1,1.2,1.5,0.0,0.0,9.8,12.0,0.0,0.0,25.0,6.0,3.5,36.0,4.0,29.0,4.2,13.5,2.0,10.0
2018,8,0.0,1.8,0.1,2.0,18.0,3.0,8.2,10.4,0.0,0.0,5.2,31.0,10.6,22.0,4.0,0.0,3.0,4.0,13.5,0.0,0.0,0.0,5.0,0.0,5.0,44.2,6.5,1.0,15.3,5.1,0.0
2018,9,5.6,1.2,2.2,5.0,0.5,1.5,2.5,0.5,0.0,1.5,0.0,22.6,3.0,1.4,3.1,0.0,0.0,0.0,0.0,0.0,1.2,2.0,7.2,19.4,18.5,0.0,0.0,0.0,0.0,0.0,
2018,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,11,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2018,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2,5.5,8.0,8.5,5.0,0.0,0.0,0.0,0.0,0.0
2019,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2,6.2,0.0,0.0,0.0,0.0,0.0,9.0,7.0,2.4,1.0,9.5,0.0,5.0,0.0,4.0,0.0,0.0,4.4,6.2,13.0,,,
2019,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,9.2,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2019,4,0.0,1.0,0.0,0.0,0.0,15.0,7.0,4.1,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.5,0.6,9.4,0.0,11.6,0.0,0.0,32.0,1.5,0.0,0.0,0.0,0.0,
2019,5,0.0,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,5.4,2.8,0.0,0.0,4.0,0.0,0.6,
2019,7,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3.5,5.2,7.0,0.0,0.0,12.7,19.4,4.8,0.0,0.0,0.0,0.0,2.0,1.0,8.4,50.0,1.3,19.2,2.0,1.0,5.5,12.0
2019,8,27.2,0.2,8.2,0.0,0.0,19.3,23.2,0.5,5.2,1.0,0.0,60.0,0.0,8.0,17.2,13.4,0.5,3.0,12.0,0.8,13.2,5.5,2.5,0.0,17.5,34.0,0.0,0.0,1.3,2.5,3.0
2019,9,19.3,2.0,3.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.6,3.0,0.0,0.0,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,81.0,13.0,
2019,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,
